Year,State,Source,Vtype,Fuel,Occ,Distance,CO2,CO2_Equiv,CO,ElementC_PM25,NO2,NO,N2O,OrganicC_PM25,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,Sulfate_PM25,SO2,TotalEnergy,VOC
2030,36,53,Truck,2,2,15802261,830.76217,832.0400429,0.976366357,0.007257696,0.410397727,0.7734266,0.003154738,0.004284893,1.193371379,0.017015097,0.015653836,0.065938918,0.015703006,0.008242365,0.002355422,0.002516602,0.002776565,11278.16242,0.072381921
2030,36,53,Truck,3,2,227304,1185.954457,1631.281456,25.94684211,0.000717101,0.106438954,0.72463749,0.078801957,0.002432865,0.837776722,0.00734259,0.006497906,0.107802766,0.015965403,0.013475346,0.002393271,6.60E-05,0.006277936,20089.57139,0.681092282
2030,36,61,Truck,1,2,38,1676.921053,1685.5,16.18421053,0,0.131578947,1.605263158,0.026315789,0.026315789,1.736842105,0.052631579,0.052631579,0.078947368,0.026315789,0,0,0,0,23333.94737,2.710526316
2030,36,61,Truck,2,2,93438992,1444.998207,1446.331438,1.657400414,0.021865508,1.150270029,1.826275009,0.00281618,0.003800833,3.000549492,0.036741396,0.033801981,0.082210883,0.025693257,0.010276363,0.003853969,0.00676604,0.004822698,19616.83514,0.133272574
2030,36,61,Truck,3,2,3365294,1342.987082,1753.659951,29.16021007,0.000679584,0.092054661,0.626708989,0.077601838,0.002300839,0.724560172,0.00694085,0.006140028,0.068085879,0.015487503,0.008510698,0.002323125,6.36E-05,0.007110523,22749.63814,0.624494026
2030,36,62,Truck,2,2,338465984,1471.06056,1472.162779,1.995768957,0.023376866,1.207081229,2.045031976,0.001932682,0.00513243,3.278339864,0.04029428,0.03707062,0.070841967,0.02779191,0.008855244,0.004168765,0.006675755,0.004915052,19970.64833,0.148907572
2030,48,21,Private vehicle,1,2,8128655360,273.4598402,274.8676864,2.331775958,0.001651367,0.005199049,0.041863329,0.004045152,0.000815348,0.047441911,0.00317784,0.002811178,0.021608799,0.008502735,0.0027011,0.001275404,5.24E-05,0.001816611,3805.099605,0.143706098
2030,48,21,Private vehicle,2,2,105192584,261.6765139,261.8819708,1.949348064,0.001380611,0.012016836,0.022697693,0.000662357,0.00019798,0.034994492,0.002287547,0.00210454,0.021608833,0.008502748,0.002701103,0.001275404,0.000455545,0.000873731,3552.43681,0.060081336
2030,48,21,Private vehicle,5,2,4955188,274.0801729,275.7566639,2.417466704,0.001603572,0.003991372,0.034881018,0.003948791,0.000758195,0.039186001,0.003035606,0.002685468,0.021608867,0.008502806,0.002701008,0.001275431,5.23E-05,0.002110515,3853.048633,0.177865905
2030,48,31,Private vehicle,1,2,8828730368,367.2753166,369.2226467,2.694057522,0.002022759,0.009057705,0.068672184,0.005725461,0.001228607,0.07835674,0.004267641,0.003775237,0.022487363,0.008410463,0.00281092,0.001261563,7.95E-05,0.002439833,5110.509557,0.159389485
2030,48,31,Private vehicle,2,2,535341728,435.8327027,436.7648622,1.264553261,0.007776661,0.129310465,0.341397934,0.002349959,0.002104067,0.47450445,0.012670107,0.011656461,0.025479383,0.010376828,0.003184923,0.001556516,0.000989814,0.001459806,5916.725328,0.073761812
2030,48,31,Private vehicle,5,2,21733728,360.8376584,362.9991858,2.693696912,0.001968461,0.006435113,0.052744518,0.005348507,0.001110808,0.059656861,0.00401666,0.003553233,0.022445666,0.008380293,0.002805731,0.001257032,7.50E-05,0.002778539,5072.694321,0.188527067
2030,48,32,Truck,1,2,1029828352,391.135069,393.4674576,2.858626165,0.002103283,0.012577643,0.093675619,0.006820412,0.001672563,0.107110145,0.005106232,0.00451707,0.023915022,0.008769751,0.002989378,0.001315456,0.000119665,0.002598335,5442.510463,0.172591714
2030,48,32,Truck,2,2,66766496,492.3413276,493.5646401,1.149091425,0.013144722,0.196283717,0.568560075,0.00291826,0.003672426,0.771011916,0.0212426,0.019543125,0.02723297,0.011202715,0.003404118,0.001680394,0.001350438,0.001652835,6683.868985,0.096350271
2030,48,32,Truck,5,2,2828386,363.9461375,366.2147274,2.854250445,0.002004677,0.006338244,0.054178602,0.005580214,0.001190432,0.06100511,0.004189315,0.003706001,0.023553362,0.008490001,0.002944082,0.001273518,8.34E-05,0.002802305,5116.39368,0.214745795
2030,48,52,Truck,1,2,169310960,1005.595079,1012.850602,7.325785312,0.003519111,0.019217988,0.221862967,0.021324816,0.007533765,0.243025141,0.016020345,0.0141719,0.046500918,0.012854679,0.005812612,0.001928192,0.000264596,0.006680235,13992.51121,0.665592682
2030,48,52,Truck,2,2,637154176,893.8866669,895.8999969,1.054158019,0.004605132,0.47128818,0.79713032,0.004706679,0.003041418,1.278647735,0.012710953,0.011694041,0.076301049,0.01623686,0.00953763,0.002435517,0.002926832,0.002984879,12135.11939,0.076841578
2030,48,52,Truck,3,2,9203457,1265.339909,1809.483935,27.91479245,0.000784488,0.114203391,0.777497847,0.263087881,0.00266313,0.89889234,0.008032742,0.007105917,0.127201116,0.016517706,0.015900112,0.002477656,7.36E-05,0.00669933,21434.32773,0.750953691
2030,48,53,Truck,1,2,11334710,938.2404483,940.6989243,5.778601129,0.001573221,0.014541704,0.125731933,0.006836699,0.00545819,0.141404853,0.010731814,0.009493494,0.038227974,0.012304682,0.004778508,0.001845658,0.000230972,0.006232802,13055.29456,0.495436496
2030,48,53,Truck,2,2,42628272,824.9755269,826.166999,0.960799255,0.007174652,0.376128805,0.71128757,0.003090038,0.004227359,1.09618593,0.016797514,0.015453664,0.062415268,0.01555402,0.007801911,0.002333099,0.002478332,0.002757208,11199.60477,0.067377186
2030,48,53,Truck,3,2,613172,1171.648647,1607.08562,25.68043877,0.000699641,0.104332879,0.710303145,0.076469571,0.002381061,0.821205143,0.007185586,0.006355476,0.101964865,0.015812855,0.0127452,0.002371276,6.52E-05,0.006203806,19847.23696,0.666243729
2030,48,61,Truck,1,2,105,1672.104762,1680.352381,15.76190476,0.00952381,0.123809524,1.457142857,0.019047619,0.028571429,1.59047619,0.057142857,0.057142857,0.085714286,0.028571429,0.00952381,0,0,0.00952381,23266.75238,2.914285714
2030,48,61,Truck,2,2,259215760,1437.94965,1439.17256,1.626654305,0.021578885,1.060754639,1.685516776,0.00275023,0.003751666,2.768418834,0.036262463,0.033361359,0.077019422,0.025485788,0.009627428,0.00382285,0.006678942,0.004799176,19521.14602,0.126277245
2030,48,61,Truck,3,2,9335889,1333.385711,1734.533596,28.93839033,0.000665389,0.090244646,0.614386803,0.074328647,0.002253561,0.710314037,0.006797746,0.006013461,0.063779893,0.015362436,0.00797246,0.002304333,6.24E-05,0.007059638,22586.99718,0.610717094
2030,48,62,Truck,2,2,923045248,1425.365674,1426.335815,1.765769957,0.022444185,1.033849834,1.725285251,0.001911762,0.004224018,2.781386301,0.036727231,0.033788946,0.067768526,0.027675774,0.008471066,0.004151346,0.005575086,0.004760513,19350.30903,0.129197038
2040,6,21,Private vehicle,1,2,11114966016,241.4216358,242.6662281,1.229559483,0.001580058,0.001259064,0.017583186,0.003807738,0.000552803,0.018994203,0.002666348,0.002358702,0.021742508,0.008480832,0.002717813,0.001272119,3.55E-05,0.000556008,3359.299099,0.100319889
2040,6,21,Private vehicle,2,2,246561184,236.5981838,236.7937462,1.16149877,0.001471124,0.006175668,0.009216954,0.000656137,0.0001352,0.015516757,0.002238069,0.002059018,0.021742514,0.008480836,0.002717816,0.001272118,0.000405611,0.000789021,3211.981922,0.053673911
2040,6,21,Private vehicle,5,2,7664241,239.8450341,241.2803627,1.218130928,0.001529049,0.001362692,0.018149873,0.003818252,0.000546564,0.019669919,0.002602084,0.002301859,0.021742531,0.008480814,0.002717816,0.001272142,3.74E-05,0.001846889,3371.767242,0.131991022
2040,6,31,Private vehicle,1,2,9709477888,327.9164995,329.6493889,1.441119365,0.001990097,0.001796884,0.023464438,0.005384051,0.000780706,0.025465041,0.003485654,0.003083476,0.023230075,0.008433324,0.002903759,0.001264992,4.79E-05,0.000755281,4562.845522,0.125371708
2040,6,31,Private vehicle,2,2,667321472,386.771073,387.7329177,0.964419428,0.000904492,0.102752839,0.153354742,0.002346193,0.000300226,0.258172996,0.002402148,0.002209969,0.026194047,0.010359984,0.003274256,0.00155399,0.000900699,0.001289824,5250.680256,0.044577547
2040,6,31,Private vehicle,5,2,27668060,323.0562363,324.9924611,1.42305214,0.00192012,0.001923012,0.02390164,0.005357369,0.000751119,0.026032906,0.003362325,0.002974368,0.023196205,0.008411323,0.002899517,0.001261708,4.86E-05,0.002487598,4541.559391,0.165381346
2040,6,32,Truck,1,2,1189468160,347.4564072,349.3399496,1.405623649,0.0019457,0.002098556,0.026965073,0.005814932,0.00103436,0.029298012,0.003865343,0.003419357,0.023912127,0.008695413,0.002989016,0.001304306,7.21E-05,0.000800211,4834.736497,0.134254987
2040,6,32,Truck,2,2,82226128,419.2664872,420.4887198,0.797003648,0.000529333,0.142914342,0.213294271,0.002874536,0.000359533,0.35908124,0.002274691,0.002092705,0.027301979,0.01112723,0.003412747,0.00166908,0.001078635,0.001398193,5691.828127,0.039470957
2040,6,32,Truck,5,2,3518700,321.7934624,323.7807418,1.48384858,0.001907807,0.002184614,0.026158809,0.005477023,0.000815642,0.028571916,0.003455822,0.003057095,0.023596499,0.008469037,0.002949669,0.001270356,5.43E-05,0.002477904,4523.80687,0.196671782
2040,6,52,Truck,1,2,240364736,957.7497153,964.5825866,6.298062757,0.003249757,0.012807944,0.166750084,0.020438984,0.006781556,0.181006086,0.014483668,0.012812528,0.048553532,0.012907368,0.006069193,0.001936095,0.000225407,0.002209413,13326.7584,0.57315975
2040,6,52,Truck,2,2,906191552,835.3200826,837.4374749,1.02088452,0.000521285,0.486205972,0.72564409,0.00479457,0.000905773,1.221623077,0.004847716,0.004459884,0.079370424,0.01631251,0.009921303,0.002446865,0.002717395,0.002785666,11340.03975,0.065687286
2040,6,52,Truck,3,2,13458724,1201.236815,1756.222415,28.27803765,0.000790342,0.11404885,0.776445895,0.27099144,0.002680418,0.897676035,0.008084124,0.007151421,0.13150957,0.016549414,0.016438705,0.002482405,7.42E-05,0.006359964,20348.45054,0.764174449
2040,6,53,Truck,1,2,16057521,899.2370745,901.413825,4.816114766,0.001362975,0.007236173,0.050211673,0.006288144,0.004619891,0.057911118,0.009100471,0.008050433,0.040230618,0.012398925,0.005028796,0.001859814,0.000184213,0.002074168,12512.57529,0.418401944
2040,6,53,Truck,2,2,60467572,774.3860234,775.5953639,0.89723887,0.00046023,0.394189864,0.588313485,0.00312938,0.000799652,0.990426736,0.004279815,0.003937416,0.065198649,0.015673723,0.008149839,0.002351045,0.002399054,0.002582459,10512.8181,0.039846713
2040,6,53,Truck,3,2,895024,1118.949856,1562.617709,25.97536602,0.000694953,0.103712303,0.706076038,0.077806852,0.002358596,0.816318892,0.007114893,0.006293686,0.106027324,0.015906836,0.013253276,0.002386528,6.48E-05,0.005923863,18954.54177,0.677563954
2040,6,61,Truck,2,2,297301248,1336.726648,1337.966382,1.577045301,0.015761249,1.077898523,1.608722907,0.002793234,0.002016177,2.708287804,0.026661223,0.024528249,0.08137614,0.025600888,0.010172016,0.003840115,0.0060487,0.004457781,18146.97581,0.110463452
2040,6,61,Truck,3,2,10974193,1254.700698,1660.968959,28.74952026,0.000669844,0.090955025,0.619222753,0.076471956,0.002268595,0.715905033,0.006843146,0.006053566,0.067267725,0.015432843,0.008408454,0.002314885,6.28E-05,0.00664304,21254.10538,0.617938923
2040,6,62,Truck,2,2,1100792832,1262.54152,1263.461816,1.611688169,0.014177313,0.978845792,1.482381164,0.001920097,0.001574669,2.481075691,0.022742837,0.020923343,0.070717459,0.027701776,0.008839681,0.004155245,0.004621489,0.00421171,17139.86171,0.102226967
2040,11,21,Private vehicle,1,2,44391776,265.213809,266.5533061,1.381077252,0.00188589,0.001371696,0.018476418,0.00396632,0.000656923,0.020008165,0.003173178,0.002807051,0.036871176,0.010130953,0.004608894,0.001519628,4.27E-05,0.001761835,3690.359241,0.110235846
2040,11,21,Private vehicle,2,2,984735,259.4734055,259.7179221,1.2537373,0.001430842,0.005694933,0.008499749,0.000820525,0.000133031,0.014309434,0.002181298,0.002007647,0.036870833,0.010130644,0.004609362,0.00151919,0.000398077,0.000865207,3522.527868,0.064146192
2040,11,21,Private vehicle,5,2,30610,263.4854623,265.067527,1.371643254,0.001829467,0.001339432,0.018360013,0.003985626,0.000653381,0.01986279,0.003103561,0.002744201,0.036883371,0.010127409,0.004606338,0.001535446,3.27E-05,0.002025482,3704.106893,0.142665795
2040,11,31,Private vehicle,1,2,37515860,354.7199351,356.5652764,1.549653933,0.002468769,0.001969674,0.024833017,0.005578254,0.000951038,0.027018866,0.004286747,0.003792156,0.040590966,0.010136486,0.005073881,0.001520477,5.80E-05,0.002356417,4935.806726,0.139275869
2040,11,31,Private vehicle,2,2,2578423,421.7913352,423.0530553,1.052743091,0.000880383,0.117278662,0.175033732,0.002959173,0.000304062,0.294669649,0.002394099,0.002202509,0.044009071,0.012452961,0.005501037,0.001867808,0.000912185,0.001406674,5726.104975,0.057322247
2040,11,31,Private vehicle,5,2,106905,349.1848277,351.2880782,1.534250035,0.002375941,0.00187082,0.024086806,0.005546981,0.000907348,0.026163416,0.004115804,0.003648099,0.040550021,0.010111781,0.005069922,0.001515364,5.61E-05,0.002684627,4908.877527,0.180337683
2040,11,32,Truck,1,2,4600196,384.1835887,386.2039548,1.591884563,0.002442939,0.002398376,0.028817903,0.00605822,0.001265598,0.031468224,0.004793274,0.004240254,0.041287806,0.010277606,0.005161084,0.001541673,9.06E-05,0.002552065,5345.782825,0.150834225
2040,11,32,Truck,2,2,318005,459.8809201,461.4835113,0.918108206,0.000525149,0.164192387,0.245049606,0.003613151,0.000371063,0.412540683,0.002320718,0.002135187,0.04509992,0.013153881,0.005638276,0.001971667,0.001110045,0.001534567,6243.196428,0.052429993
2040,11,32,Truck,5,2,13608,354.042328,356.2028219,1.684744268,0.002425044,0.002131099,0.02638154,0.005658436,0.001028807,0.028733098,0.004262199,0.003747795,0.040931805,0.009994121,0.005144033,0.001469724,7.35E-05,0.002718989,4977.164021,0.212301587
2040,11,52,Truck,1,2,789943,1089.83434,1098.003517,5.753551839,0.004599066,0.018349425,0.2024779,0.023891597,0.008448711,0.222608467,0.018567162,0.01642397,0.093951083,0.015632774,0.011743885,0.002344473,0.000283565,0.007239763,15164.67022,0.670762321
2040,11,52,Truck,2,2,2978137,940.302424,943.3276065,1.322601344,0.000667196,0.710667105,1.060643617,0.006194812,0.001159114,1.785595491,0.006204214,0.005707931,0.15260077,0.019756647,0.019075012,0.002963598,0.003477677,0.003135853,12765.24595,0.101016172
2040,11,52,Truck,3,2,44231,1496.148131,2273.970383,34.0590536,0.001130429,0.161832199,1.1017386,0.315412267,0.003866067,1.273767267,0.011620809,0.010286903,0.253781285,0.020053808,0.031719835,0.003006941,0.000113043,0.007913002,25344.12154,1.101919468
2040,11,53,Truck,1,2,55560,985.9187185,988.6670266,4.656587473,0.001583873,0.011825054,0.07487401,0.007685385,0.005093593,0.087401008,0.010115191,0.008945284,0.069924406,0.014146868,0.0087473,0.00212383,0.000215983,0.006551476,13718.71908,0.462365011
2040,11,53,Truck,2,2,209221,845.2629134,846.8278041,1.089455647,0.000554438,0.534707319,0.798026967,0.003943199,0.000960707,1.343478905,0.005152446,0.004741398,0.112732469,0.017885394,0.014090364,0.002681375,0.002886899,0.002819985,11475.01851,0.050071456
2040,11,53,Truck,3,2,3097,1310.16855,1889.2835,29.54730384,0.000968679,0.134000646,0.912173071,0.094930578,0.003228931,1.054568938,0.009363901,0.008395221,0.184694866,0.018082015,0.022925412,0.002583145,0,0.006780756,22193.70746,0.887633193
2040,11,61,Truck,2,2,763576,1453.957736,1455.707985,2.133710331,0.020254696,1.486933848,2.219193636,0.003820183,0.002517104,3.736015799,0.033910181,0.031197942,0.180905372,0.030217031,0.022613335,0.00453262,0.007550002,0.00484824,19738.46713,0.13705381
2040,11,61,Truck,3,2,28186,1424.895622,2005.674023,32.65468672,0.000957922,0.126339317,0.860072376,0.105158589,0.003193075,0.994358902,0.009650181,0.008550344,0.149648762,0.018200525,0.018697226,0.002731853,7.10E-05,0.007556943,24137.13702,0.885368623
2040,11,62,Truck,2,2,1901659,12262.3911,12295.99208,54.10285651,0.146630915,23.32670789,47.0942435,0.002792825,0.093083986,70.98887024,0.535697515,0.492840199,0.197559079,0.033761573,0.024694753,0.005063999,0.21984015,0.04165994,166470.3189,3.652594393
2040,12,21,Private vehicle,1,2,6366078464,256.3311967,257.6035224,1.698620376,0.001564371,0.001343964,0.016166205,0.00383953,0.000549586,0.017651382,0.002648889,0.002343258,0.026243132,0.00897901,0.003280392,0.001346845,3.64E-05,0.001702825,3566.7606,0.114852074
2040,12,21,Private vehicle,2,2,141217600,252.2805588,252.4911923,1.410229773,0.001454295,0.005961509,0.008897333,0.000706867,0.000134034,0.014978671,0.002214271,0.002037126,0.026243131,0.008979015,0.003280391,0.001346843,0.000402117,0.000841319,3424.880603,0.036491755
2040,12,21,Private vehicle,5,2,4389681,254.6729605,256.1405478,1.641616099,0.001512411,0.001312168,0.015984077,0.003849482,0.000543775,0.017435663,0.002581053,0.002283082,0.026243137,0.008979012,0.003280421,0.001346795,3.55E-05,0.001960963,3580.219906,0.145636323
2040,12,31,Private vehicle,1,2,5638580224,344.7930022,346.5279352,1.964884119,0.00191025,0.002016253,0.022907713,0.005311867,0.000762993,0.025124966,0.003374803,0.002985416,0.027839686,0.008893949,0.003479961,0.001334085,4.83E-05,0.002290482,4797.676582,0.139562713
2040,12,31,Private vehicle,2,2,387533216,410.3668154,411.2816618,1.157758451,0.000881434,0.110328638,0.164661313,0.002505362,0.000298669,0.277207639,0.00236973,0.002180143,0.030929101,0.010926054,0.003866138,0.0016389,0.000896029,0.00136851,5571.008928,0.031749503
2040,12,31,Private vehicle,5,2,16067651,339.5780563,341.5235902,1.896029482,0.001840966,0.001905568,0.022039812,0.005283909,0.000731843,0.024138438,0.003245154,0.002870737,0.027804375,0.008870743,0.003475555,0.001330624,4.51E-05,0.002614819,4773.823953,0.179057038
2040,12,32,Truck,1,2,676475200,369.531114,371.4487783,1.88877764,0.001902039,0.002361306,0.026726159,0.00584851,0.001059972,0.029322045,0.00386833,0.003421998,0.028993642,0.009161566,0.003624205,0.001374228,7.66E-05,0.002454819,5141.898352,0.150293332
2040,12,32,Truck,2,2,46763692,447.3319289,448.4941078,0.973283461,0.000526391,0.156454756,0.233502821,0.003096355,0.000362183,0.393102409,0.002284037,0.00210131,0.032515268,0.011723967,0.004064414,0.001758587,0.001086612,0.001491777,6072.835254,0.028772386
2040,12,32,Truck,5,2,2001157,341.2897959,343.3198854,2.013104419,0.001855926,0.002202226,0.024758677,0.005493322,0.000811531,0.027178277,0.003393537,0.003002263,0.028665917,0.008922838,0.003583427,0.001338226,5.15E-05,0.00262798,4797.887974,0.215597777
2040,12,52,Truck,1,2,135582336,985.8865278,992.8044734,6.632080922,0.003219704,0.015876132,0.180659758,0.020543458,0.007136269,0.198120853,0.015060332,0.013322657,0.058822404,0.013533872,0.007352801,0.002030073,0.000243741,0.006549304,13718.27173,0.697305466
2040,12,52,Truck,2,2,511154816,858.477035,860.4126462,1.087600857,0.000553977,0.488205812,0.728628784,0.005043495,0.000962575,1.226647764,0.005151723,0.004739572,0.095947956,0.017104239,0.011993494,0.002565624,0.002887806,0.00286289,11654.40985,0.050564931
2040,12,52,Truck,3,2,7591630,1268.100073,1870.363355,29.55204087,0.000868983,0.124953534,0.850685031,0.271859667,0.002946403,0.983506572,0.008886497,0.007861158,0.159192295,0.017352927,0.01989902,0.002602867,8.15E-05,0.006713973,21481.08594,0.839940698
2040,12,53,Truck,1,2,9165837,919.1470038,921.4604851,5.360152488,0.001435548,0.010085495,0.064996137,0.006558812,0.005020273,0.075687032,0.009849837,0.008713334,0.047082771,0.012801231,0.005885333,0.001920174,0.000203255,0.006105934,12789.6152,0.530300615
2040,12,53,Truck,2,2,34515664,790.8888597,792.1417263,0.941581306,0.000481955,0.386328422,0.576580535,0.003313887,0.000837417,0.970674358,0.004481878,0.004123316,0.076185294,0.016182305,0.009523154,0.002427333,0.002512309,0.002637498,10736.85453,0.03985744
2040,12,53,Truck,3,2,510890,1163.41412,1638.344004,26.79503807,0.000745757,0.110781186,0.754199534,0.081040929,0.00252892,0.871956781,0.007625908,0.006745092,0.124206776,0.016422322,0.015525847,0.002464327,7.05E-05,0.006159839,19707.74778,0.726387285
2040,12,61,Truck,2,2,161547072,1357.709945,1358.979309,1.673367475,0.016560145,1.039433609,1.551315322,0.002961731,0.002105225,2.61164211,0.027950473,0.025714356,0.098747163,0.026397755,0.012343393,0.003959645,0.00631585,0.004527758,18431.83692,0.111371824
2040,12,61,Truck,3,2,5963141,1284.664946,1720.826599,29.41380591,0.000717743,0.097101008,0.661064865,0.080149539,0.002430766,0.764280268,0.007332545,0.006486514,0.081648916,0.015913425,0.010206031,0.002386997,6.72E-05,0.006801617,21761.68661,0.664343171
2040,12,62,Truck,2,2,576245056,1297.542048,1298.553557,1.773185941,0.014940041,0.965973143,1.478726106,0.002012547,0.001772914,2.46441464,0.024408812,0.022456036,0.084490151,0.0283275,0.010561271,0.004249104,0.005122805,0.004329637,17615.01786,0.110204045
2040,17,21,Private vehicle,1,2,3385058560,245.8051561,247.1160083,1.460109197,0.002357605,0.0016237,0.023100937,0.003791849,0.000815198,0.024924028,0.003938263,0.003483863,0.023365748,0.008671058,0.002920718,0.001300652,4.59E-05,0.001632899,3420.294446,0.118208876
2040,17,21,Private vehicle,2,2,75089680,239.603275,239.8043666,1.156674313,0.001457071,0.006043081,0.009019082,0.00067474,0.000134146,0.015183631,0.002217815,0.002040387,0.023365754,0.008671058,0.002920721,0.001300658,0.000402439,0.000799045,3252.777886,0.077546675
2040,17,21,Private vehicle,5,2,2334537,244.1946339,245.7865076,1.426231411,0.002215429,0.001593035,0.02291675,0.003802039,0.000779598,0.024707683,0.003724507,0.003294872,0.023365661,0.008671098,0.002920922,0.001300472,4.45E-05,0.001880459,3432.914254,0.147366266
2040,17,31,Private vehicle,1,2,3070267136,331.6101598,333.3541195,1.666474197,0.003051794,0.002258896,0.029094172,0.005177102,0.001147309,0.031605917,0.005234202,0.004630275,0.0244175,0.008564694,0.003052188,0.001284698,6.21E-05,0.002202907,4614.241772,0.139009361
2040,17,31,Private vehicle,2,2,211010176,389.5087961,390.6213403,0.954501227,0.00087374,0.099811774,0.148965309,0.002373781,0.000295924,0.250783375,0.002348389,0.002160512,0.027421417,0.010521445,0.003427678,0.001578208,0.000887796,0.001298952,5287.847305,0.062332444
2040,17,31,Private vehicle,5,2,8750304,326.6875409,328.7216609,1.623421883,0.002851444,0.002151468,0.028258675,0.00515045,0.001072648,0.030655392,0.004892744,0.004328192,0.024383153,0.008542332,0.003047894,0.001281327,5.82E-05,0.00251557,4592.608001,0.174655989
2040,17,32,Truck,1,2,362565536,354.0359739,355.9857919,1.645223246,0.003078299,0.00263177,0.033527856,0.005767459,0.001460621,0.036451233,0.005787023,0.005119312,0.025787382,0.008872481,0.003223423,0.001330866,9.08E-05,0.002351884,4926.28882,0.15239582
2040,17,32,Truck,2,2,25062894,424.6226416,426.0827149,0.80110988,0.000525039,0.142425013,0.21256396,0.002954647,0.000359735,0.357851811,0.002270927,0.002089224,0.029237605,0.011353916,0.003654686,0.001703075,0.001079205,0.001416038,5764.542229,0.057473091
2040,17,32,Truck,5,2,1072703,327.9234308,330.0718726,1.721848452,0.0029421,0.002463869,0.031463509,0.005424614,0.001182993,0.034201452,0.005171049,0.004574426,0.025466508,0.008641721,0.003183547,0.001295792,6.53E-05,0.002525396,4609.9827,0.209552877
2040,17,52,Truck,1,2,76656952,965.3923839,972.0270349,6.701363237,0.004886328,0.017063997,0.183866664,0.019478142,0.008401443,0.202551075,0.018735548,0.016573826,0.050705434,0.013053976,0.006338173,0.001958087,0.000263512,0.006413169,13433.10333,0.54830419
2040,17,52,Truck,2,2,289001824,841.1505551,843.6879614,1.032635808,0.000527682,0.494314112,0.737745157,0.004748302,0.00091689,1.241995317,0.004907211,0.004514622,0.082863671,0.016497782,0.010357959,0.002474656,0.002750744,0.00280511,11419.19178,0.09325173
2040,17,52,Truck,3,2,4292247,1217.106054,1780.044259,28.49626874,0.000807037,0.116476522,0.792973936,0.257838843,0.002736562,0.916784845,0.008253719,0.007301304,0.137344845,0.016737387,0.017168164,0.002510573,7.57E-05,0.006443944,20617.26822,0.783305108
2040,17,53,Truck,1,2,5134079,903.5081291,905.7340084,5.23977134,0.001579056,0.011311474,0.071329054,0.006258766,0.004870202,0.08330686,0.009737676,0.008614008,0.041478326,0.012470396,0.005184766,0.001870637,0.000203152,0.00600205,12572.00624,0.395061315
2040,17,53,Truck,2,2,19333316,777.9466682,779.2046004,0.905293225,0.000464328,0.399570048,0.596343224,0.003157865,0.000806742,1.0039449,0.004317728,0.003972314,0.067226646,0.015764135,0.008403318,0.002364623,0.002420278,0.00259433,10561.15564,0.042527521
2040,17,53,Truck,3,2,286167,1127.827597,1577.438069,26.11719031,0.000705882,0.105123931,0.715680005,0.077346445,0.002390213,0.827422449,0.007209077,0.006377395,0.109411637,0.015997652,0.013677328,0.002400696,6.64E-05,0.005972037,19104.93003,0.687360877
2040,17,61,Truck,2,2,95832648,1340.554222,1341.841758,1.588282941,0.015886037,1.086107106,1.620973929,0.002799557,0.002030101,2.728912176,0.026862662,0.024713572,0.083622108,0.025692225,0.010452763,0.003853812,0.006090471,0.004470543,18198.93528,0.113864202
2040,17,61,Truck,3,2,3537451,1259.239578,1668.89837,28.81026592,0.00067591,0.091709539,0.624360309,0.075012488,0.002288936,0.72184491,0.006904972,0.00610807,0.069132265,0.015487988,0.008641533,0.002323142,6.33E-05,0.006666947,21330.9898,0.624103627
2040,17,62,Truck,2,2,363294208,1301.85389,1302.890612,1.790363099,0.014626413,1.054732147,1.639131665,0.001912882,0.001894131,2.715588661,0.024517729,0.022556242,0.070161019,0.02762853,0.008770126,0.004144258,0.005371525,0.0043455,17673.55257,0.114963088
2040,36,21,Private vehicle,1,2,3644294144,244.5580574,245.8698046,1.338177927,0.002415133,0.001568731,0.02292901,0.003820042,0.000835003,0.024695306,0.00403317,0.003567819,0.022423182,0.008564968,0.002802898,0.001284739,4.61E-05,0.001624614,3402.941165,0.113081217
2040,36,21,Private vehicle,2,2,80840656,238.2350362,238.4357811,1.124118933,0.001467455,0.006098144,0.00910125,0.000673683,0.000135006,0.015321969,0.002233159,0.002054498,0.022423198,0.008564973,0.002802897,0.001284737,0.000405031,0.000794476,3234.203121,0.080284381
2040,36,21,Private vehicle,5,2,2512960,242.9536228,244.536814,1.315923453,0.002299678,0.001541608,0.022781501,0.003830542,0.000809006,0.024519292,0.003863571,0.003417882,0.022423357,0.0085648,0.002803069,0.001284541,4.46E-05,0.001870702,3415.468025,0.142786196
2040,36,31,Private vehicle,1,2,3230656256,331.2194163,332.9986108,1.528619384,0.003180797,0.002170327,0.028939908,0.005319997,0.001193649,0.031361125,0.005449283,0.00482054,0.023778567,0.008499055,0.002972321,0.001274852,6.30E-05,0.002200312,4608.804651,0.136503575
2040,36,31,Private vehicle,2,2,222038432,388.3111793,389.4530276,0.936266601,0.000891688,0.100721608,0.150323202,0.002394117,0.000298696,0.253069343,0.002381002,0.002190517,0.026768253,0.010440774,0.003346033,0.001566107,0.000896115,0.001294961,5271.588489,0.065527462
2040,36,31,Private vehicle,5,2,9206262,326.3139633,328.3741957,1.498744116,0.003015556,0.002069678,0.028156053,0.005292919,0.001131187,0.030469478,0.005165071,0.004569173,0.023744382,0.008476839,0.002968088,0.001271526,5.90E-05,0.002512638,4587.356521,0.173183101
